Archivo,Banda,DeltaR,Ángulo,Posición,Trial,MRE,F_ref,F_dom,F_card
DeltaR=22.5cm_Angle=30_Band3_Lateral_Trial6.mat,Bandwidth3,22.5,30,Lateral,6,0.046251313025210024,0.35757211538461536,0.341033935546875,1.21307373046875
DeltaR=22.5cm_Angle=30_Band3_Lateral_Trial7.mat,Bandwidth3,22.5,30,Lateral,7,0.12330483490566031,0.31850961538461536,0.27923583984375,1.357269287109375
DeltaR=22.5cm_Angle=30_Band3_Lateral_Trial8.mat,Bandwidth3,22.5,30,Lateral,8,0.5443289620535714,0.3365384615384615,0.153350830078125,1.5838623046875
DeltaR=22.5cm_Angle=30_Band3_Supine_Trial1.mat,Bandwidth3,22.5,30,Supine,1,0.12748579545454544,0.33052884615384615,0.28839111328125,0.899505615234375
DeltaR=22.5cm_Angle=30_Band3_Supine_Trial2.mat,Bandwidth3,22.5,30,Supine,2,0.22443181818181815,0.33052884615384615,0.25634765625,0.8148193359375
DeltaR=22.5cm_Angle=30_Band3_Supine_Trial3.mat,Bandwidth3,22.5,30,Supine,3,0.09639246323529402,0.3064903846153846,0.276947021484375,1.357269287109375
DeltaR=22.5cm_Angle=30_Band3_Supine_Trial4.mat,Bandwidth3,22.5,30,Supine,4,0.10614636479591823,0.2944711538461538,0.263214111328125,0.830841064453125
DeltaR=22.5cm_Angle=30_Band3_Supine_Trial5.mat,Bandwidth3,22.5,30,Supine,5,0.10542332848837199,0.2584134615384615,0.231170654296875,0.81939697265625
DeltaR=22.5cm_Angle=30_Band3_Supine_Trial6.mat,Bandwidth3,22.5,30,Supine,6,0.01857739825581407,0.2584134615384615,0.263214111328125,1.000213623046875
DeltaR=22.5cm_Angle=30_Band3_Supine_Trial7.mat,Bandwidth3,22.5,30,Supine,7,0.1636029411764705,0.3064903846153846,0.25634765625,0.84228515625
DeltaR=22.5cm_Angle=30_Band3_Supine_Trial8.mat,Bandwidth3,22.5,30,Supine,8,0.1581003289473683,0.2854567307692307,0.240325927734375,0.812530517578125
DeltaR=27cm_Angle=0_Band3_Facedown_Trial1.mat,Bandwidth3,27.0,0,Facedown,1,0.10386029411764701,0.35757211538461536,0.3204345703125,0.807952880859375
DeltaR=27cm_Angle=0_Band3_Facedown_Trial2.mat,Bandwidth3,27.0,0,Facedown,2,0.08719653925619825,0.3635817307692307,0.331878662109375,0.86517333984375
DeltaR=27cm_Angle=0_Band3_Facedown_Trial3.mat,Bandwidth3,27.0,0,Facedown,3,0.10789695945945933,0.3335336538461538,0.29754638671875,0.84228515625
DeltaR=27cm_Angle=0_Band3_Facedown_Trial4.mat,Bandwidth3,27.0,0,Facedown,4,0.11132812499999989,0.3245192307692307,0.28839111328125,0.81939697265625
DeltaR=27cm_Angle=0_Band3_Facedown_Trial5.mat,Bandwidth3,27.0,0,Facedown,5,0.06552029639175255,0.29146634615384615,0.272369384765625,0.860595703125
DeltaR=27cm_Angle=0_Band3_Facedown_Trial6.mat,Bandwidth3,27.0,0,Facedown,6,0.14743405963302747,0.32752403846153844,0.27923583984375,0.88348388671875
DeltaR=27cm_Angle=0_Band3_Facedown_Trial7.mat,Bandwidth3,27.0,0,Facedown,7,0.16210937499999997,0.33052884615384615,0.276947021484375,0.87432861328125
DeltaR=27cm_Angle=0_Band3_Facedown_Trial8.mat,Bandwidth3,27.0,0,Facedown,8,0.18133031542056074,0.3215144230769231,0.263214111328125,0.8331298828125
DeltaR=27cm_Angle=0_Band3_Lateral_Trial2.mat,Bandwidth3,27.0,0,Lateral,2,0.34215198863636365,0.33052884615384615,0.217437744140625,1.389312744140625
DeltaR=27cm_Angle=0_Band3_Lateral_Trial3.mat,Bandwidth3,27.0,0,Lateral,3,0.6953125,0.33052884615384615,0.1007080078125,0.926971435546875
DeltaR=27cm_Angle=0_Band3_Lateral_Trial4.mat,Bandwidth3,27.0,0,Lateral,4,0.6681621287128713,0.30348557692307687,0.1007080078125,1.17645263671875
DeltaR=27cm_Angle=0_Band3_Lateral_Trial5.mat,Bandwidth3,27.0,0,Lateral,5,0.47631835937499994,0.28846153846153844,0.15106201171875,1.02081298828125
DeltaR=27cm_Angle=0_Band3_Lateral_Trial6.mat,Bandwidth3,27.0,0,Lateral,6,0.19921874999999986,0.35156249999999994,0.281524658203125,1.398468017578125
DeltaR=27cm_Angle=0_Band3_Lateral_Trial7.mat,Bandwidth3,27.0,0,Lateral,7,0.31600765306122436,0.2944711538461538,0.201416015625,1.499176025390625
DeltaR=27cm_Angle=0_Band3_Lateral_Trial8.mat,Bandwidth3,27.0,0,Lateral,8,0.4796178836633663,0.30348557692307687,0.157928466796875,1.28173828125
DeltaR=27cm_Angle=0_Band3_Supine_Trial1.mat,Bandwidth3,27.0,0,Supine,1,0.12169164540816313,0.2944711538461538,0.258636474609375,1.24969482421875
DeltaR=27cm_Angle=0_Band3_Supine_Trial2.mat,Bandwidth3,27.0,0,Supine,2,0.13925781249999997,0.3004807692307692,0.258636474609375,1.01165771484375
DeltaR=27cm_Angle=0_Band3_Supine_Trial3.mat,Bandwidth3,27.0,0,Supine,3,0.17040532178217807,0.30348557692307687,0.25177001953125,0.81024169921875
DeltaR=27cm_Angle=0_Band3_Supine_Trial4.mat,Bandwidth3,27.0,0,Supine,4,0.14424189814814803,0.24338942307692304,0.208282470703125,0.89263916015625
DeltaR=27cm_Angle=0_Band3_Supine_Trial5.mat,Bandwidth3,27.0,0,Supine,5,0.01778371710526301,0.22836538461538458,0.22430419921875,0.881195068359375
DeltaR=27cm_Angle=0_Band3_Supine_Trial6.mat,Bandwidth3,27.0,0,Supine,6,0.12109374999999989,0.23437499999999997,0.20599365234375,0.908660888671875
DeltaR=27cm_Angle=0_Band3_Supine_Trial7.mat,Bandwidth3,27.0,0,Supine,7,0.3241087147887324,0.21334134615384615,0.144195556640625,0.8697509765625
DeltaR=27cm_Angle=0_Band3_Supine_Trial8.mat,Bandwidth3,27.0,0,Supine,8,0.09672289823008846,0.3395432692307692,0.30670166015625,0.84228515625
DeltaR=8cm_Angle=30_Band3_Facedown_Trial1.mat,Bandwidth3,8.0,30,Facedown,1,0.12859374999999992,0.3756009615384615,0.327301025390625,0.826263427734375
DeltaR=8cm_Angle=30_Band3_Facedown_Trial2.mat,Bandwidth3,8.0,30,Facedown,2,0.130427267699115,0.3395432692307692,0.295257568359375,0.8331298828125
DeltaR=8cm_Angle=30_Band3_Facedown_Trial3.mat,Bandwidth3,8.0,30,Facedown,3,0.08593749999999997,0.33052884615384615,0.3021240234375,0.940704345703125
DeltaR=8cm_Angle=30_Band3_Facedown_Trial4.mat,Bandwidth3,8.0,30,Facedown,4,0.14907094594594583,0.3335336538461538,0.2838134765625,1.256561279296875
DeltaR=8cm_Angle=30_Band3_Facedown_Trial5.mat,Bandwidth3,8.0,30,Facedown,5,0.08447265625,0.3125,0.286102294921875,1.2725830078125
DeltaR=8cm_Angle=30_Band3_Facedown_Trial6.mat,Bandwidth3,8.0,30,Facedown,6,0.07142857142857131,0.31550480769230765,0.29296875,0.9246826171875
DeltaR=8cm_Angle=30_Band3_Facedown_Trial7.mat,Bandwidth3,8.0,30,Facedown,7,0.1457359813084112,0.3215144230769231,0.274658203125,0.85601806640625
DeltaR=8cm_Angle=30_Band3_Facedown_Trial8.mat,Bandwidth3,8.0,30,Facedown,8,0.027448381696428485,0.3365384615384615,0.327301025390625,0.91094970703125
DeltaR=8cm_Angle=30_Band3_Lateral_Trial1.mat,Bandwidth3,8.0,30,Lateral,1,0.6867698598130841,0.3215144230769231,0.1007080078125,0.8056640625
DeltaR=8cm_Angle=30_Band3_Lateral_Trial2.mat,Bandwidth3,8.0,30,Lateral,2,0.6234199438202247,0.2674278846153846,0.1007080078125,1.453399658203125
DeltaR=8cm_Angle=30_Band3_Lateral_Trial3.mat,Bandwidth3,8.0,30,Lateral,3,0.09894245426829262,0.24639423076923075,0.222015380859375,1.210784912109375
DeltaR=8cm_Angle=30_Band3_Lateral_Trial4.mat,Bandwidth3,8.0,30,Lateral,4,0.3575865963855421,0.24939903846153844,0.16021728515625,0.86517333984375
DeltaR=8cm_Angle=30_Band3_Lateral_Trial5.mat,Bandwidth3,8.0,30,Lateral,5,0.047851562499999854,0.22836538461538458,0.217437744140625,1.045989990234375
DeltaR=8cm_Angle=30_Band3_Lateral_Trial6.mat,Bandwidth3,8.0,30,Lateral,6,0.14413623595505606,0.2674278846153846,0.2288818359375,0.80108642578125
DeltaR=8cm_Angle=30_Band3_Lateral_Trial7.mat,Bandwidth3,8.0,30,Lateral,7,0.07381924715909073,0.26442307692307687,0.244903564453125,0.9613037109375
DeltaR=8cm_Angle=30_Band3_Lateral_Trial8.mat,Bandwidth3,8.0,30,Lateral,8,0.18860394021739119,0.27644230769230765,0.22430419921875,0.959014892578125
DeltaR=8cm_Angle=30_Band3_Supine_Trial1.mat,Bandwidth3,8.0,30,Supine,1,0.10302278037383177,0.3215144230769231,0.28839111328125,1.004791259765625
DeltaR=8cm_Angle=30_Band3_Supine_Trial2.mat,Bandwidth3,8.0,30,Supine,2,0.12646932339449535,0.32752403846153844,0.286102294921875,0.83770751953125
DeltaR=8cm_Angle=30_Band3_Supine_Trial3.mat,Bandwidth3,8.0,30,Supine,3,0.20781249999999996,0.3004807692307692,0.238037109375,0.82855224609375
DeltaR=8cm_Angle=30_Band3_Supine_Trial4.mat,Bandwidth3,8.0,30,Supine,4,0.1113281249999999,0.3064903846153846,0.272369384765625,0.87890625
DeltaR=8cm_Angle=30_Band3_Supine_Trial5.mat,Bandwidth3,8.0,30,Supine,5,0.1486672794117646,0.3064903846153846,0.26092529296875,0.80108642578125
DeltaR=8cm_Angle=30_Band3_Supine_Trial6.mat,Bandwidth3,8.0,30,Supine,6,0.18273925781249992,0.28846153846153844,0.235748291015625,0.970458984375
DeltaR=8cm_Angle=30_Band3_Supine_Trial7.mat,Bandwidth3,8.0,30,Supine,7,0.19776429521276595,0.2824519230769231,0.226593017578125,0.913238525390625
DeltaR=8cm_Angle=30_Band3_Supine_Trial8.mat,Bandwidth3,8.0,30,Supine,8,0.15258789062499992,0.24038461538461536,0.203704833984375,0.904083251953125
